3.587500e+00 9.999996e-01 3.664722e+00 1.298753e+00
3.600000e+00 9.999996e-01 3.717024e+00 1.312923e+00
3.612500e+00 9.999997e-01 3.770260e+00 1.327144e+00
3.625000e+00 9.999997e-01 3.824450e+00 1.341415e+00
3.637500e+00 9.999997e-01 3.879610e+00 1.355735e+00
3.650000e+00 9.999998e-01 3.935761e+00 1.370104e+00
3.662500e+00 9.999998e-01 3.992920e+00 1.384523e+00
3.675000e+00 9.999998e-01 4.051109e+00 1.398991e+00
3.687500e+00 9.999998e-01 4.110346e+00 1.413507e+00
3.700000e+00 9.999998e-01 4.170652e+00 1.428072e+00
3.712500e+00 9.999998e-01 4.232048e+00 1.442686e+00
3.725000e+00 9.999999e-01 4.294554e+00 1.457348e+00
3.737500e+00 9.999999e-01 4.358194e+00 1.472058e+00
3.750000e+00 9.999999e-01 4.422988e+00 1.486816e+00
3.762500e+00 9.999999e-01 4.488960e+00 1.501621e+00
3.775000e+00 9.999999e-01 4.556133e+00 1.516474e+00
3.787500e+00 9.999999e-01 4.624529e+00 1.531375e+00
3.800000e+00 9.999999e-01 4.694174e+00 1.546322e+00
3.812500e+00 9.999999e-01 4.765092e+00 1.561317e+00
3.825000e+00 9.999999e-01 4.837307e+00 1.576358e+00
3.837500e+00 9.999999e-01 4.910846e+00 1.591446e+00
3.850000e+00 9.999999e-01 4.985735e+00 1.606581e+00
3.862500e+00 1.000000e+00 5.062000e+00 1.621762e+00
3.875000e+00 1.000000e+00 5.139669e+00 1.636989e+00
3.887500e+00 1.000000e+00 5.218769e+00 1.652262e+00
3.900000e+00 1.000000e+00 5.299330e+00 1.667580e+00
3.912500e+00 1.000000e+00 5.381379e+00 1.682945e+00
3.925000e+00 1.000000e+00 5.464948e+00 1.698355e+00
3.937500e+00 1.000000e+00 5.550066e+00 1.713810e+00
3.950000e+00 1.000000e+00 5.636763e+00 1.729310e+00
3.962500e+00 1.000000e+00 5.725073e+00 1.744855e+00
3.975000e+00 1.000000e+00 5.815027e+00 1.760445e+00
3.987500e+00 1.000000e+00 5.906658e+00 1.776080e+00
