0.0077439	 0.973578	 -0.23973	 -0.966358	 0.246426	 -0.00722072	 -0.00669607	 0.456863	 0.434658	 0.475642	 0.42995	 -0.932505	 -0.864608
0.00780154	 0.973605	 -0.239705	 -0.96633	 0.246451	 -0.00727447	 -0.00674591	 0.456794	 0.434675	 0.475713	 0.429932	 -0.932507	 -0.864606
0.00785919	 0.973631	 -0.23968	 -0.966303	 0.246476	 -0.00732823	 -0.00679575	 0.456725	 0.434691	 0.475783	 0.429913	 -0.932508	 -0.864604
0.00791683	 0.973657	 -0.239655	 -0.966275	 0.246501	 -0.00738198	 -0.00684559	 0.456656	 0.434708	 0.475854	 0.429895	 -0.93251	 -0.864603
0.00797447	 0.973684	 -0.23963	 -0.966248	 0.246526	 -0.00743573	 -0.00689543	 0.456587	 0.434724	 0.475925	 0.429876	 -0.932511	 -0.864601
0.00803212	 0.97371	 -0.239605	 -0.966221	 0.24655	 -0.00748949	 -0.00694527	 0.456517	 0.434741	 0.475995	 0.429858	 -0.932513	 -0.864599
0.00808976	 0.973736	 -0.23958	 -0.966193	 0.246575	 -0.00754324	 -0.00699511	 0.456448	 0.434757	 0.476066	 0.429839	 -0.932514	 -0.864597
0.0081474	 0.973763	 -0.239555	 -0.966166	 0.2466	 -0.00759699	 -0.00704495	 0.456379	 0.434774	 0.476137	 0.429821	 -0.932516	 -0.864595
0.00820505	 0.973789	 -0.23953	 -0.966138	 0.246625	 -0.00765075	 -0.00709478	 0.45631	 0.434791	 0.476207	 0.429802	 -0.932517	 -0.864593
0.00826269	 0.973815	 -0.239505	 -0.966111	 0.246649	 -0.0077045	 -0.00714462	 0.456241	 0.434807	 0.476278	 0.429784	 -0.932519	 -0.864591
0.00832033	 0.973842	 -0.23948	 -0.966083	 0.246674	 -0.00775825	 -0.00719446	 0.456172	 0.434824	 0.476349	 0.429765	 -0.93252	 -0.864589
0.00837798	 0.973868	 -0.239455	 -0.966056	 0.246699	 -0.00781201	 -0.0072443	 0.456103	 0.43484	 0.476419	 0.429747	 -0.932522	 -0.864587
0.00843562	 0.973894	 -0.23943	 -0.966028	 0.246724	 -0.00786576	 -0.00729413	 0.456034	 0.434857	 0.47649	 0.429728	 -0.932523	 -0.864585
0.00849326	 0.97392	 -0.239405	 -0.966001	 0.246749	 -0.00791951	 -0.00734397	 0.455964	 0.434873	 0.476561	 0.42971	 -0.932525	 -0.864583
0.00855091	 0.973947	 -0.23938	 -0.965973	 0.246773	 -0.00797327	 -0.00739381	 0.455895	 0.43489	 0.476631	 0.429691	 -0.932527	 -0.864581
0.00860855	 0.973973	 -0.239354	 -0.965946	 0.246798	 -0.00802702	 -0.00744365	 0.455826	 0.434906	 0.476702	 0.429673	 -0.932528	 -0.864579
0.00866619	 0.973999	 -0.239329	 -0.965918	 0.246823	 -0.00808078	 -0.00749348	 0.455757	 0.434923	 0.476773	 0.429654	 -0.93253	 -0.864577
0.00872383	 0.974025	 -0.239304	 -0.965891	 0.246848	 -0.00813453	 -0.00754332	 0.455688	 0.434939	 0.476843	 0.429636	 -0.932532	 -0.864575
0.00878148	 0.974052	 -0.239279	 -0.965863	 0.246872	 -0.00818828	 -0.00759316	 0.455619	 0.434956	 0.476914	 0.429617	 -0.932533	 -0.864573
0.00883912	 0.974078	 -0.239254	 -0.965836	 0.246897	 -0.00824204	 -0.00764299	 0.45555	 0.434972	 0.476985	 0.429598	 -0.932535	 -0.864571
0.00889676	 0.974104	 -0.239229	 -0.965808	 0.246922	 -0.00829579	 -0.00769283	 0.455481	 0.434989	 0.477056	 0.42958	 -0.932537	 -0.864569
0.0089544	 0.974131	 -0.239204	 -0.965781	 0.246947	 -0.00834954	 -0.00774266	 0.455412	 0.435005	 0.477126	 0.429561	 -0.932538	 -0.864567
0.00901205	 0.974157	 -0.239179	 -0.965753	 0.246971	 -0.0084033	 -0.0077925	 0.455343	 0.435022	 0.477197	 0.429543	 -0.93254	 -0.864564
0.00906969	 0.974183	 -0.239154	 -0.965726	 0.246996	 -0.00845705	 -0.00784233	 0.455274	 0.435038	 0.477268	 0.429524	 -0.932542	 -0.864562
0.00912733	 0.974209	 -0.239129	 -0.965698	 0.247021	 -0.0085108	 -0.00789217	 0.455205	 0.435055	 0.477339	 0.429505	 -0.932543	 -0.86456
0.00918497	 0.974235	 -0.239104	 -0.965671	 0.247046	 -0.00856456	 -0.007942	 0.455136	 0.435071	 0.477409	 0.429487	 -0.932545	 -0.864558
0.00924261	 0.974262	 -0.239079	 -0.965643	 0.24707	 -0.00861831	 -0.00799184	 0.455067	 0.435088	 0.47748	 0.429468	 -0.932547	 -0.864556
0.00930026	 0.974288	 -0.239054	 -0.965616	 0.247095	 -0.00867206	 -0.00804167	 0.454998	 0.435104	 0.477551	 0.429449	 -0.932548	 -0.864554
