0.0351	0.999372	0.0350925	3.9	-0.725932
0.03519	0.999368	0.0351824	3.91	-0.719018
0.03528	0.999365	0.0352724	3.92	-0.712033
0.03537	0.999362	0.0353623	3.93	-0.704976
0.03546	0.999359	0.0354523	3.94	-0.697848
0.03555	0.999356	0.0355422	3.95	-0.690651
0.03564	0.999353	0.0356322	3.96	-0.683385
0.03573	0.99935	0.0357221	3.97	-0.67605
0.03582	0.999346	0.035812	3.98	-0.668648
0.03591	0.999343	0.035902	3.99	-0.661179
0.036	0.99934	0.0359919	4	-0.653644
0.03609	0.999337	0.0360819	4.01	-0.646043
0.03618	0.999334	0.0361718	4.02	-0.638378
0.03627	0.999331	0.0362617	4.03	-0.630649
0.03636	0.999327	0.0363517	4.04	-0.622857
0.03645	0.999324	0.0364416	4.05	-0.615002
0.03654	0.999321	0.0365316	4.06	-0.607087
0.03663	0.999318	0.0366215	4.07	-0.59911
0.03672	0.999315	0.0367114	4.08	-0.591073
0.03681	0.999312	0.0368014	4.09	-0.582978
0.0369	0.999309	0.0368913	4.1	-0.574824
0.03699	0.999305	0.0369813	4.11	-0.566613
0.03708	0.999302	0.0370712	4.12	-0.558345
0.03717	0.999299	0.0371611	4.13	-0.550021
0.03726	0.999296	0.0372511	4.14	-0.541642
0.03735	0.999293	0.037341	4.15	-0.533209
0.03744	0.99929	0.0374309	4.16	-0.524722
0.03753	0.999287	0.0375209	4.17	-0.516184
0.03762	0.999283	0.0376108	4.18	-0.507593
0.03771	0.99928	0.0377007	4.19	-0.498952
0.0378	0.999277	0.0377907	4.2	-0.490261
0.03789	0.999274	0.0378806	4.21	-0.481521
0.03798	0.999271	0.0379705	4.22	-0.472732
0.03807	0.999268	0.0380605	4.23	-0.463897
0.03816	0.999264	0.0381504	4.24	-0.455015
0.03825	0.999261	0.0382403	4.25	-0.446087
0.03834	0.999258	0.0383303	4.26	-0.437115
0.03843	0.999255	0.0384202	4.27	-0.4281
0.03852	0.999252	0.0385101	4.28	-0.419041
0.03861	0.999249	0.0386001	4.29	-0.409941
0.0387	0.999246	0.03869	4.3	-0.400799
0.03879	0.999242	0.0387799	4.31	-0.391618
0.03888	0.999239	0.0388699	4.32	-0.382397
0.03897	0.999236	0.0389598	4.33	-0.373138
0.03906	0.999233	0.0390497	4.34	-0.363842
0.03915	0.99923	0.0391397	4.35	-0.354509
0.03924	0.999227	0.0392296	4.36	-0.345141
0.03933	0.999224	0.0393195	4.37	-0.335738
0.03942	0.99922	0.0394095	4.38	-0.326302
0.03951	0.999217	0.0394994	4.39	-0.316833
0.0396	0.999214	0.0395893	4.4	-0.307333
0.03969	0.999211	0.0396792	4.41	-0.297802
0.03978	0.999208	0.0397692	4.42	-0.288241
0.03987	0.999205	0.0398591	4.43	-0.278651
0.03996	0.999202	0.039949	4.44	-0.269033
0.04005	0.999198	0.040039	4.45	-0.259389
0.04014	0.999194	0.0401289	4.46	-0.249718
0.04023	0.99919	0.0402188	4.47	-0.240022
0.04032	0.999186	0.0403087	4.48	-0.230303
0.04041	0.999182	0.0403987	4.49	-0.22056
0.0405	0.999178	0.0404886	4.5	-0.210796
0.04059	0.999174	0.0405785	4.51	-0.20101
0.04068	0.99917	0.0406684	4.52	-0.191204
0.04077	0.999165	0.0407584	4.53	-0.181379
0.04086	0.999161	0.0408483	4.54	-0.171536
0.04095	0.999157	0.0409382	4.55	-0.161676
0.04104	0.999153	0.0410281	4.56	-0.1518
0.04113	0.999149	0.0411181	4.57	-0.141908
0.04122	0.999145	0.041208	4.58	-0.132003
0.04131	0.999141	0.0412979	4.59	-0.122084
0.0414	0.999137	0.0413878	4.6	-0.112153
0.04149	0.999133	0.0414778	4.61	-0.10221
0.04158	0.999129	0.0415677	4.62	-0.0922576
0.04167	0.999125	0.0416576	4.63	-0.0822958
0.04176	0.999121	0.0417475	4.64	-0.0723258
0.04185	0.999117	0.0418374	4.65	-0.0623485
0.04194	0.999113	0.0419274	4.66	-0.052365
0.04203	0.999109	0.0420173	4.67	-0.0423763
0.04212	0.999105	0.0421072	4.68	-0.0323833
